Chamber,Type,Temperature,Humidity,Status,Size,Gap,Ramp_Rate
Chamber 34,Temp,-40,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-40,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-35,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-30,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-25,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-20,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-15,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-10,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,0,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,1,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,2,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,3,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,4,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,5,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,10,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,15,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,20,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,25,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,30,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,35,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,40,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,45,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,50,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,55,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,60,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,65,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,70,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,75,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,80,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,85,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,90,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,95,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,96,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,97,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,98,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,99,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,-5,100,DOABLE,28x26x34,4x4x5,1.0C/Min
Chamber 34,Temp,0,0,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,1,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,2,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,3,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,4,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,5,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,10,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,15,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,20,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,25,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,30,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,35,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,40,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,45,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,50,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,55,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,60,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,65,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,70,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,75,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,80,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,85,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,90,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,95,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,96,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,97,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,98,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,99,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,0,100,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,0,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,1,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,2,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,3,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,4,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,5,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,10,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,15,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,20,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,25,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,30,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,35,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,40,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,45,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,50,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,55,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,60,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,65,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,70,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,75,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,80,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,85,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,90,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,95,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,96,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,97,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,98,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,99,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,1,100,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,0,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,1,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,2,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,3,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,4,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,5,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,10,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,15,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,20,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,25,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,30,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,35,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,40,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,45,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,50,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,55,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,60,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,65,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,70,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,75,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,80,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,85,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,90,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,95,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,96,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,97,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,98,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,99,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,2,100,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,0,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,1,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,2,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,3,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,4,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,5,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,10,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,15,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,20,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,25,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,30,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,35,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,40,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,45,DOABLE,28x26x34,4x4x5,10.0C/Min
Chamber 34,Temp,3,50,DOABLE,28x26x34,4x4x5,10.0C/Min
